Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B Cyclist,North Strand Rd S/B,North Strand Rd S/B Cyclist IN,North Strand Rd S/B Cyclist OUT,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
30/03/2025 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,10,7,3,11,7,7,0,,,,16,0,16
30/03/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,2,2,0,8,7,1,12,2,2,0,,,,8,0,8
30/03/2025 05:00,,,,6,3,3,6,2,4,,,,0,0,0,1,1,0,1,1,0,10,6,4,5,3,3,0,,,,2,0,2
30/03/2025 06:00,,,,3,2,1,4,3,1,,,,0,0,0,1,1,0,0,0,0,20,8,12,8,16,16,0,,,,4,0,4
30/03/2025 07:00,,,,20,8,12,31,14,17,,,,0,0,0,3,3,0,6,6,0,44,11,33,9,60,60,0,,,,11,0,11
30/03/2025 08:00,,,,51,25,26,61,28,33,,,,0,0,0,7,7,0,14,14,0,50,16,34,27,41,41,0,,,,20,1,19
30/03/2025 09:00,,,,21,14,7,29,18,11,,,,0,0,0,37,37,0,20,20,0,68,16,52,54,41,41,0,,,,19,0,19
30/03/2025 10:00,,,,1,0,1,15,10,5,,,,0,0,0,24,24,0,16,16,0,73,25,48,46,140,140,0,,,,19,0,19
30/03/2025 11:00,,,,83,49,34,27,18,9,,,,0,0,0,26,26,0,24,24,0,105,31,74,72,74,74,0,,,,35,0,35
30/03/2025 12:00,,,,121,54,67,165,73,92,,,,0,0,0,33,33,0,35,35,0,126,49,77,73,66,66,0,,,,54,0,54
30/03/2025 13:00,,,,133,58,75,220,83,137,,,,0,0,0,26,26,0,31,31,0,104,34,70,71,57,57,0,,,,39,0,39
30/03/2025 14:00,,,,134,59,75,213,95,118,,,,0,0,0,27,27,0,26,26,0,100,44,56,64,67,67,0,,,,60,1,59
30/03/2025 15:00,,,,139,81,58,209,100,109,,,,0,0,0,15,15,0,17,17,0,105,40,65,66,62,62,0,,,,44,0,44
30/03/2025 16:00,,,,142,79,63,184,92,92,,,,0,0,0,15,15,0,20,20,0,119,59,60,58,77,77,0,,,,74,1,73
30/03/2025 17:00,,,,98,50,48,163,97,66,,,,0,0,0,17,17,0,13,13,0,114,52,62,79,61,61,0,,,,66,1,65
30/03/2025 18:00,,,,103,56,47,153,81,72,,,,0,0,0,20,20,0,8,8,0,110,67,43,75,62,62,0,,,,78,1,77
30/03/2025 19:00,,,,52,28,24,98,58,40,,,,0,0,0,8,8,0,13,13,0,120,63,57,57,74,74,0,,,,79,0,79
30/03/2025 20:00,,,,28,18,10,36,20,16,,,,0,0,0,10,10,0,5,5,0,87,46,41,40,51,51,0,,,,49,0,49
30/03/2025 21:00,,,,9,3,6,25,11,14,,,,0,0,0,5,5,0,6,6,0,68,40,28,39,45,45,0,,,,46,1,45
30/03/2025 22:00,,,,11,8,3,19,10,9,,,,0,0,0,1,1,0,5,5,0,47,31,16,16,18,18,0,,,,26,1,25
30/03/2025 23:00,,,,2,0,2,8,4,4,,,,0,0,0,1,1,0,1,1,0,26,15,11,22,16,16,0,,,,21,0,21
31/03/2025 00:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,14,12,2,9,8,8,0,,,,16,2,14
31/03/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,3,3,0,1,1,0,5,4,1,5,4,4,0,,,,0,0,0
31/03/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,3,1,2,6,1,1,0,,,,4,0,4
31/03/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,,,,1,0,1
31/03/2025 04:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,2,0,8,2,6,2,6,6,0,,,,4,0,4
31/03/2025 05:00,,,,4,2,2,5,3,2,,,,0,0,0,2,2,0,3,3,0,31,6,25,3,31,31,0,,,,4,0,4
31/03/2025 06:00,,,,20,16,4,27,21,6,,,,0,0,0,12,12,0,7,7,0,108,21,87,21,95,95,0,,,,10,0,10
31/03/2025 07:00,,,,62,53,9,83,72,11,,,,0,0,0,14,14,0,23,23,0,272,62,210,34,217,217,0,,,,25,0,25
31/03/2025 08:00,,,,100,83,17,135,110,25,,,,0,0,0,54,54,0,96,96,0,628,89,539,54,467,467,0,,,,64,0,64
31/03/2025 09:00,,,,48,38,10,68,54,14,,,,0,0,0,15,15,0,28,28,0,259,54,205,26,205,205,0,,,,44,0,44
31/03/2025 10:00,,,,53,27,26,64,32,32,,,,0,0,0,16,16,0,14,14,0,109,32,77,31,63,63,0,,,,17,1,16
31/03/2025 11:00,,,,61,35,26,79,39,40,,,,0,0,0,9,9,0,8,8,0,64,22,42,27,48,48,0,,,,24,0,24
31/03/2025 12:00,,,,59,30,29,73,35,38,,,,0,0,0,15,15,0,12,12,0,109,36,73,58,71,71,0,,,,72,1,71
31/03/2025 13:00,,,,51,20,31,87,36,51,,,,0,0,0,9,9,0,21,21,0,116,60,56,61,60,60,0,,,,67,0,67
31/03/2025 14:00,,,,50,22,28,57,28,29,,,,0,0,0,27,27,0,23,23,0,121,66,55,78,54,54,0,,,,63,0,63
31/03/2025 15:00,,,,44,18,26,62,24,38,,,,0,0,0,48,48,0,21,21,0,126,87,39,83,48,48,0,,,,66,0,66
31/03/2025 16:00,,,,52,17,35,99,36,63,,,,0,0,0,37,37,0,24,24,0,258,173,85,225,72,72,0,,,,118,1,117
31/03/2025 17:00,,,,112,34,78,192,51,141,,,,0,0,0,38,38,0,37,37,0,415,297,118,369,90,90,0,,,,210,0,210
31/03/2025 18:00,,,,111,27,84,182,45,137,,,,0,0,0,27,27,0,28,28,0,314,225,89,260,88,88,0,,,,183,2,181
31/03/2025 19:00,,,,82,40,42,120,47,73,,,,0,0,0,24,24,0,19,19,0,177,109,68,123,60,60,0,,,,78,0,78
31/03/2025 20:00,,,,33,14,19,68,37,31,,,,0,0,0,17,17,0,13,13,0,126,81,45,71,36,36,0,,,,85,0,85
31/03/2025 21:00,,,,15,8,7,24,10,14,,,,0,0,0,9,9,0,9,9,0,89,53,36,42,26,26,0,,,,47,0,47
31/03/2025 22:00,,,,1,0,1,8,3,5,,,,0,0,0,7,7,0,4,4,0,49,30,19,29,21,21,0,,,,42,0,42
31/03/2025 23:00,,,,3,1,2,5,2,3,,,,0,0,0,2,2,0,1,1,0,25,17,8,25,7,7,0,,,,29,0,29
01/04/2025 00:00,,,,3,2,1,4,2,2,,,,0,0,0,0,0,0,0,0,0,12,7,5,8,6,6,0,,,,15,0,15
01/04/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,2,0,4,3,1,3,4,4,0,,,,1,0,1
01/04/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,,,,6,0,6
01/04/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,1,2,4,1,1,0,,,,2,0,2
01/04/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,2,2,0,6,2,4,2,7,7,0,,,,2,0,2
01/04/2025 05:00,,,,8,5,3,12,6,6,,,,0,0,0,3,3,0,6,6,0,36,5,31,6,31,31,0,,,,3,0,3
01/04/2025 06:00,,,,42,32,10,42,29,13,,,,0,0,0,13,13,0,12,12,0,129,29,100,16,111,111,0,,,,15,0,15
01/04/2025 07:00,,,,84,74,10,103,86,17,,,,0,0,0,14,14,0,26,26,0,368,69,299,42,307,307,0,,,,24,0,24
01/04/2025 08:00,,,,123,99,24,211,173,38,,,,0,0,0,66,66,0,101,101,0,798,107,691,51,574,574,0,,,,51,0,51
01/04/2025 09:00,,,,61,38,23,86,58,28,,,,0,0,0,17,17,0,25,25,0,271,49,222,42,297,297,0,,,,29,0,29
01/04/2025 10:00,,,,73,32,41,85,31,54,,,,0,0,0,15,15,0,12,12,0,97,27,70,31,72,72,0,,,,27,0,27
01/04/2025 11:00,,,,59,32,27,92,49,43,,,,0,0,0,12,12,0,11,11,0,102,27,75,34,71,71,0,,,,36,0,36
01/04/2025 12:00,,,,50,30,20,74,39,35,,,,0,0,0,11,11,0,14,14,0,106,37,69,52,64,64,0,,,,59,0,59
01/04/2025 13:00,,,,65,31,34,86,36,50,,,,0,0,0,19,19,0,16,16,0,122,52,70,71,82,82,0,,,,53,0,53
01/04/2025 14:00,,,,54,25,29,90,41,49,,,,0,0,0,26,26,0,12,12,0,114,69,45,91,72,72,0,,,,57,0,57
01/04/2025 15:00,,,,61,22,39,84,33,51,,,,0,0,0,54,54,0,17,17,0,170,111,59,123,59,59,0,,,,66,0,66
01/04/2025 16:00,,,,81,36,45,107,38,69,,,,0,0,0,32,32,0,34,34,0,319,217,102,246,70,70,0,,,,134,1,133
01/04/2025 17:00,,,,125,33,92,204,50,154,,,,0,0,0,42,42,0,45,45,0,515,388,127,478,108,108,0,,,,229,0,229
01/04/2025 18:00,,,,176,57,119,234,69,165,,,,0,0,0,40,40,0,19,19,0,372,270,102,326,75,75,0,,,,173,0,173
01/04/2025 19:00,,,,114,54,60,166,75,91,,,,0,0,0,27,27,0,30,30,0,202,143,59,169,75,75,0,,,,137,3,134
01/04/2025 20:00,,,,53,27,26,87,41,46,,,,0,0,0,17,17,0,11,11,0,152,97,55,91,45,45,0,,,,87,1,86
01/04/2025 21:00,,,,14,8,6,51,21,30,,,,0,0,0,9,9,0,6,6,0,90,63,27,60,43,43,0,,,,80,1,79
01/04/2025 22:00,,,,7,3,4,18,9,9,,,,0,0,0,6,6,0,4,4,0,67,47,20,53,22,22,0,,,,33,0,33
01/04/2025 23:00,,,,2,1,1,6,2,4,,,,0,0,0,2,2,0,0,0,0,26,19,7,24,16,16,0,,,,34,0,34
02/04/2025 00:00,,,,0,0,0,1,0,1,,,,0,0,0,3,3,0,0,0,0,12,8,4,18,4,4,0,,,,22,0,22
02/04/2025 01:00,,,,1,1,0,1,0,1,,,,0,0,0,2,2,0,1,1,0,9,8,1,7,3,3,0,,,,3,0,3
02/04/2025 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,,,,2,0,2
02/04/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,8,3,5,5,0,0,0,,,,6,0,6
02/04/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,2,2,0,7,2,5,3,8,8,0,,,,4,0,4
02/04/2025 05:00,,,,4,2,2,4,1,3,,,,0,0,0,4,4,0,3,3,0,36,5,31,6,30,30,0,,,,3,0,3
02/04/2025 06:00,,,,35,25,10,47,33,14,,,,0,0,0,9,9,0,10,10,0,121,24,97,18,111,111,0,,,,12,1,11
02/04/2025 07:00,,,,86,77,9,118,103,15,,,,0,0,0,23,23,0,17,17,0,363,74,289,49,282,282,0,,,,30,0,30
02/04/2025 08:00,,,,130,102,28,186,154,32,,,,0,0,0,58,58,0,74,74,0,793,88,705,53,552,552,0,,,,55,0,55
02/04/2025 09:00,,,,65,45,20,102,71,31,,,,0,0,0,24,24,0,28,28,0,298,52,246,42,260,260,0,,,,29,1,28
02/04/2025 10:00,,,,56,23,33,69,28,41,,,,0,0,0,8,8,0,15,15,0,107,24,83,31,94,94,0,,,,36,0,36
02/04/2025 11:00,,,,72,38,34,90,45,45,,,,0,0,0,15,15,0,14,14,0,110,33,77,33,78,78,0,,,,32,1,31
02/04/2025 12:00,,,,64,25,39,87,29,58,,,,0,0,0,19,19,0,19,19,0,118,44,74,65,62,62,0,,,,54,0,54
02/04/2025 13:00,,,,56,31,25,93,44,49,,,,0,0,0,28,28,0,26,26,0,146,76,70,90,76,76,0,,,,68,1,67
02/04/2025 14:00,,,,50,19,31,76,35,41,,,,0,0,0,19,19,0,21,21,0,107,60,47,93,58,58,0,,,,75,0,75
02/04/2025 15:00,,,,60,30,30,95,53,42,,,,0,0,0,45,45,0,21,21,0,160,111,49,116,61,61,0,,,,84,1,83
02/04/2025 16:00,,,,77,24,53,130,49,81,,,,0,0,0,29,29,0,33,33,0,293,212,81,243,76,76,0,,,,122,0,122
02/04/2025 17:00,,,,149,43,106,249,64,185,,,,0,0,0,45,45,0,36,36,0,532,401,131,423,115,115,0,,,,254,1,253
02/04/2025 18:00,,,,165,49,116,238,78,160,,,,0,0,0,45,45,0,33,33,0,393,287,106,321,94,94,0,,,,153,1,152
02/04/2025 19:00,,,,88,34,54,182,77,105,,,,0,0,0,36,36,0,20,20,0,215,143,72,134,68,68,0,,,,124,0,124
02/04/2025 20:00,,,,48,24,24,93,51,42,,,,0,0,0,15,15,0,8,8,0,144,90,54,83,54,54,0,,,,113,0,113
02/04/2025 21:00,,,,20,7,13,34,10,24,,,,0,0,0,12,12,0,9,9,0,92,61,31,72,33,33,0,,,,67,0,67
02/04/2025 22:00,,,,13,5,8,19,4,15,,,,0,0,0,8,8,0,6,6,0,80,54,26,65,36,36,0,,,,67,0,67
02/04/2025 23:00,,,,3,1,2,8,1,7,,,,0,0,0,2,2,0,3,3,0,31,20,11,26,8,8,0,,,,38,0,38
03/04/2025 00:00,,,,0,0,0,3,1,2,,,,0,0,0,2,2,0,1,1,0,11,9,2,19,10,10,0,,,,14,0,14
03/04/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,1,1,0,4,4,0,5,2,3,5,2,2,0,,,,4,0,4
03/04/2025 02:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,,,,6,0,6
03/04/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,1,2,4,1,1,0,,,,1,0,1
03/04/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,4,4,0,2,0,2,4,8,8,0,,,,2,0,2
03/04/2025 05:00,,,,7,5,2,8,4,4,,,,0,0,0,4,4,0,2,2,0,37,5,32,4,23,23,0,,,,3,0,3
03/04/2025 06:00,,,,34,25,9,39,30,9,,,,0,0,0,19,19,0,6,6,0,122,20,102,14,101,101,0,,,,6,0,6
03/04/2025 07:00,,,,85,65,20,128,103,25,,,,0,0,0,17,17,0,19,19,0,302,58,244,39,250,250,0,,,,30,0,30
03/04/2025 08:00,,,,113,84,29,180,145,35,,,,0,0,0,49,49,0,106,106,0,727,85,642,43,506,506,0,,,,42,0,42
03/04/2025 09:00,,,,40,22,18,76,50,26,,,,0,0,0,31,31,0,19,19,0,278,51,227,46,252,252,0,,,,47,1,46
03/04/2025 10:00,,,,35,20,15,58,33,25,,,,0,0,0,15,15,0,6,6,0,108,22,86,32,74,74,0,,,,30,0,30
03/04/2025 11:00,,,,30,15,15,60,30,30,,,,0,0,0,7,7,0,12,12,0,87,34,53,40,67,67,0,,,,31,1,30
03/04/2025 12:00,,,,24,13,11,52,28,24,,,,0,0,0,18,18,0,13,13,0,107,42,65,47,70,70,0,,,,72,1,71
03/04/2025 13:00,,,,32,18,14,60,32,28,,,,0,0,0,17,17,0,14,14,0,126,51,75,78,77,77,0,,,,59,0,59
03/04/2025 14:00,,,,26,10,16,37,13,24,,,,0,0,0,20,20,0,17,17,0,105,51,54,69,53,53,0,,,,61,0,61
03/04/2025 15:00,,,,26,8,18,58,24,34,,,,0,0,0,49,49,0,26,26,0,149,97,52,97,55,55,0,,,,62,0,62
03/04/2025 16:00,,,,56,17,39,92,27,65,,,,0,0,0,28,28,0,36,36,0,271,199,72,224,80,80,0,,,,110,0,110
03/04/2025 17:00,,,,77,23,54,193,62,131,,,,0,0,0,37,37,0,28,28,0,491,353,138,418,96,96,0,,,,190,1,189
03/04/2025 18:00,,,,88,30,58,196,62,134,,,,0,0,0,35,35,0,28,28,0,348,249,99,263,95,95,0,,,,138,0,138
03/04/2025 19:00,,,,57,24,33,99,46,53,,,,0,0,0,21,21,0,15,15,0,216,136,80,154,69,69,0,,,,108,0,108
03/04/2025 20:00,,,,24,11,13,68,35,33,,,,0,0,0,13,13,0,8,8,0,132,81,51,111,66,66,0,,,,98,0,98
03/04/2025 21:00,,,,12,4,8,32,10,22,,,,0,0,0,13,13,0,11,11,0,116,78,38,78,37,37,0,,,,100,1,99
03/04/2025 22:00,,,,10,2,8,17,5,12,,,,0,0,0,6,6,0,2,2,0,70,49,21,64,33,33,0,,,,68,1,67
03/04/2025 23:00,,,,1,0,1,8,5,3,,,,0,0,0,0,0,0,4,4,0,53,44,9,41,16,16,0,,,,45,0,45
04/04/2025 00:00,,,,0,0,0,3,0,3,,,,0,0,0,0,0,0,2,2,0,23,14,9,21,9,9,0,,,,22,0,22
04/04/2025 01:00,,,,1,1,0,1,1,0,,,,0,0,0,1,1,0,0,0,0,9,5,4,7,3,3,0,,,,0,0,0
04/04/2025 02:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,,,,5,0,5
04/04/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,6,3,3,5,2,2,0,,,,4,1,3
04/04/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,2,2,0,14,6,8,3,5,5,0,,,,5,0,5
04/04/2025 05:00,,,,7,5,2,8,3,5,,,,0,0,0,3,3,0,5,5,0,29,5,24,4,27,27,0,,,,2,0,2
04/04/2025 06:00,,,,19,12,7,25,18,7,,,,0,0,0,13,13,0,9,9,0,120,30,90,12,91,91,0,,,,12,0,12
04/04/2025 07:00,,,,60,44,16,80,53,27,,,,0,0,0,15,15,0,12,12,0,214,51,163,39,157,157,0,,,,28,0,28
04/04/2025 08:00,,,,66,48,18,105,74,31,,,,0,0,0,43,43,0,68,68,0,439,53,386,51,322,322,0,,,,43,0,43
04/04/2025 09:00,,,,50,24,26,69,34,35,,,,0,0,0,20,20,0,22,22,0,181,35,146,25,131,131,0,,,,34,0,34
04/04/2025 10:00,,,,37,22,15,46,26,20,,,,0,0,0,8,8,0,10,10,0,91,24,67,26,76,76,0,,,,26,0,26
04/04/2025 11:00,,,,32,15,17,45,23,22,,,,0,0,0,11,11,0,7,7,0,89,31,58,24,56,56,0,,,,36,0,36
04/04/2025 12:00,,,,49,28,21,78,40,38,,,,0,0,0,27,27,0,13,13,0,106,46,60,57,73,73,0,,,,56,1,55
04/04/2025 13:00,,,,39,22,17,50,27,23,,,,0,0,0,34,34,0,16,16,0,146,70,76,102,60,60,0,,,,62,0,62
04/04/2025 14:00,,,,30,16,14,46,17,29,,,,0,0,0,27,27,0,22,22,0,151,85,66,94,62,62,0,,,,64,1,63
04/04/2025 15:00,,,,32,11,21,55,23,32,,,,0,0,0,29,29,0,29,29,0,147,101,46,107,58,58,0,,,,69,0,69
04/04/2025 16:00,,,,53,18,35,84,29,55,,,,0,0,0,31,31,0,29,29,0,224,135,89,142,72,72,0,,,,125,0,125
04/04/2025 17:00,,,,77,27,50,136,43,93,,,,0,0,0,18,18,0,25,25,0,339,234,105,205,78,78,0,,,,169,0,169
04/04/2025 18:00,,,,54,23,31,105,50,55,,,,0,0,0,24,24,0,16,16,0,236,147,89,152,103,103,0,,,,113,1,112
04/04/2025 19:00,,,,49,23,26,75,37,38,,,,0,0,0,20,20,0,14,14,0,164,85,79,125,91,91,0,,,,100,0,100
04/04/2025 20:00,,,,14,8,6,36,18,18,,,,0,0,0,16,16,0,8,8,0,94,58,36,94,66,66,0,,,,57,1,56
04/04/2025 21:00,,,,3,1,2,13,4,9,,,,0,0,0,4,4,0,2,2,0,96,70,26,58,52,52,0,,,,55,0,55
04/04/2025 22:00,,,,10,6,4,16,5,11,,,,0,0,0,7,7,0,7,7,0,89,59,30,69,32,32,0,,,,54,0,54
04/04/2025 23:00,,,,5,2,3,15,3,12,,,,0,0,0,3,3,0,3,3,0,55,41,14,34,16,16,0,,,,44,1,43
05/04/2025 00:00,,,,2,2,0,7,2,5,,,,0,0,0,2,2,0,0,0,0,25,18,7,39,19,19,0,,,,37,1,36
05/04/2025 01:00,,,,1,1,0,1,0,1,,,,0,0,0,6,6,0,0,0,0,12,10,2,23,9,9,0,,,,8,0,8
05/04/2025 02:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,11,6,5,9,2,2,0,,,,9,0,9
05/04/2025 03:00,,,,1,1,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,5,4,1,12,0,0,0,,,,11,1,10
05/04/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,8,5,3,8,7,7,0,,,,2,0,2
05/04/2025 05:00,,,,5,2,3,6,1,5,,,,0,0,0,2,2,0,2,2,0,15,4,11,1,7,7,0,,,,1,0,1
05/04/2025 06:00,,,,11,3,8,16,5,11,,,,0,0,0,5,5,0,3,3,0,42,12,30,4,21,21,0,,,,5,0,5
05/04/2025 07:00,,,,34,17,17,38,15,23,,,,0,0,0,9,9,0,8,8,0,58,13,45,16,30,30,0,,,,10,0,10
05/04/2025 08:00,,,,60,25,35,81,33,48,,,,0,0,0,6,6,0,13,13,0,78,27,51,9,53,53,0,,,,11,0,11
05/04/2025 09:00,,,,89,36,53,131,48,83,,,,0,0,0,14,14,0,6,6,0,86,34,52,24,58,58,0,,,,20,0,20
05/04/2025 10:00,,,,139,60,79,194,80,114,,,,0,0,0,19,19,0,16,16,0,96,33,63,36,59,59,0,,,,27,0,27
05/04/2025 11:00,,,,112,52,60,156,72,84,,,,0,0,0,27,27,0,18,18,0,111,28,83,45,52,52,0,,,,32,0,32
05/04/2025 12:00,,,,95,45,50,169,84,85,,,,0,0,0,18,18,0,21,21,0,111,41,70,56,84,84,0,,,,49,1,48
05/04/2025 13:00,,,,86,42,44,148,75,73,,,,0,0,0,25,25,0,26,26,0,130,61,69,92,80,80,0,,,,45,1,44
05/04/2025 14:00,,,,73,38,35,148,76,72,,,,0,0,0,20,20,0,13,13,0,109,50,59,60,76,76,0,,,,54,0,54
05/04/2025 15:00,,,,64,39,25,137,82,55,,,,0,0,0,18,18,0,16,16,0,118,56,62,56,75,75,0,,,,51,0,51
05/04/2025 16:00,,,,59,32,27,134,66,68,,,,0,0,0,13,13,0,17,17,0,120,53,67,57,60,60,0,,,,55,0,55
05/04/2025 17:00,,,,62,33,29,115,55,60,,,,0,0,0,8,8,0,13,13,0,108,49,59,83,74,74,0,,,,80,1,79
05/04/2025 18:00,,,,44,19,25,85,48,37,,,,0,0,0,16,16,0,14,14,0,123,69,54,90,81,81,0,,,,75,0,75
05/04/2025 19:00,,,,35,25,10,76,45,31,,,,0,0,0,5,5,0,10,10,0,108,52,56,70,68,68,0,,,,62,1,61
05/04/2025 20:00,,,,20,12,8,52,28,24,,,,0,0,0,9,9,0,2,2,0,98,49,49,59,72,72,0,,,,71,0,71
05/04/2025 21:00,,,,11,6,5,31,16,15,,,,0,0,0,8,8,0,5,5,0,70,44,26,49,43,43,0,,,,49,1,48
05/04/2025 22:00,,,,8,5,3,15,5,10,,,,0,0,0,5,5,0,3,3,0,66,40,26,44,35,35,0,,,,45,1,44
05/04/2025 23:00,,,,5,2,3,8,1,7,,,,0,0,0,1,1,0,4,4,0,45,32,13,31,21,21,0,,,,31,1,30
06/04/2025 00:00,,,,0,0,0,3,1,2,,,,0,0,0,2,2,0,2,2,0,35,22,13,33,10,10,0,,,,20,0,20
06/04/2025 01:00,,,,2,2,0,0,0,0,,,,0,0,0,4,4,0,0,0,0,16,8,8,20,5,5,0,,,,1,0,1
06/04/2025 02:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,14,12,2,12,8,8,0,,,,18,1,17
06/04/2025 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,8,6,2,13,4,4,0,,,,19,0,19
06/04/2025 04:00,,,,2,0,2,4,1,3,,,,0,0,0,0,0,0,1,1,0,1,1,0,4,3,3,0,,,,7,0,7
06/04/2025 05:00,,,,4,3,1,5,3,2,,,,0,0,0,0,0,0,0,0,0,8,5,3,3,3,3,0,,,,3,0,3
06/04/2025 06:00,,,,6,3,3,11,3,8,,,,0,0,0,2,2,0,1,1,0,29,12,17,9,12,12,0,,,,7,0,7
06/04/2025 07:00,,,,45,18,27,49,18,31,,,,0,0,0,5,5,0,2,2,0,30,10,20,15,24,24,0,,,,10,0,10
06/04/2025 08:00,,,,96,45,51,144,58,86,,,,0,0,0,9,9,0,9,9,0,41,13,28,29,36,36,0,,,,13,0,13
06/04/2025 09:00,,,,123,51,72,178,70,108,,,,0,0,0,9,9,0,13,13,0,63,32,31,28,44,44,0,,,,21,0,21
06/04/2025 10:00,,,,204,83,121,254,110,144,,,,0,0,0,16,16,0,24,24,0,76,25,51,37,52,52,0,,,,26,0,26
06/04/2025 11:00,,,,244,126,118,328,175,153,,,,0,0,0,21,21,0,31,31,0,96,33,63,44,96,96,0,,,,35,0,35
06/04/2025 12:00,,,,206,109,97,311,156,155,,,,0,0,0,39,39,0,17,17,0,132,52,80,54,74,74,0,,,,50,0,50
06/04/2025 13:00,,,,181,100,81,268,132,136,,,,0,0,0,16,16,0,21,21,0,145,65,80,77,78,78,0,,,,62,0,62
06/04/2025 14:00,,,,153,80,73,252,112,140,,,,0,0,0,26,26,0,34,34,0,120,54,66,63,69,69,0,,,,67,2,65
06/04/2025 15:00,,,,134,69,65,236,129,107,,,,0,0,0,24,24,0,21,21,0,114,43,71,65,65,65,0,,,,60,0,60
06/04/2025 16:00,,,,147,83,64,245,132,113,,,,0,0,0,14,14,0,18,18,0,133,61,72,58,70,70,0,,,,56,0,56
06/04/2025 17:00,,,,104,53,51,184,84,100,,,,0,0,0,26,26,0,10,10,0,106,51,55,82,76,76,0,,,,70,0,70
06/04/2025 18:00,,,,74,36,38,136,67,69,,,,0,0,0,19,19,0,10,10,0,109,54,55,75,73,73,0,,,,72,0,72
06/04/2025 19:00,,,,56,28,28,76,41,35,,,,0,0,0,15,15,0,7,7,0,111,61,50,63,72,72,0,,,,68,0,68
06/04/2025 20:00,,,,28,20,8,65,39,26,,,,0,0,0,13,13,0,6,6,0,95,58,37,57,64,64,0,,,,42,0,42
06/04/2025 21:00,,,,15,7,8,26,9,17,,,,0,0,0,8,8,0,8,8,0,61,35,26,34,35,35,0,,,,39,0,39
06/04/2025 22:00,,,,2,1,1,8,2,6,,,,0,0,0,3,3,0,8,8,0,52,32,20,46,26,26,0,,,,38,0,38
